ds,trend,cap,floor,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,ingressi_ti_lag3,ingressi_ti_lag3_lower,ingressi_ti_lag3_upper,nuovi_pos_lag6,nuovi_pos_lag6_lower,nuovi_pos_lag6_upper,ricoverati_con_sintomi_lag3,ricoverati_con_sintomi_lag3_lower,ricoverati_con_sintomi_lag3_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,pct_occ,over70,over80,over85
2021-08-17 17:00:00,130.67820447172383,1200,0,16.82852019856324,98.65618696252996,130.67820447172383,130.67820447172383,-72.71081494376703,-72.71081494376703,-72.71081494376703,-76.27232929488159,-76.27232929488159,-76.27232929488159,-9.332549905759464,-9.332549905759464,-9.332549905759464,6.437030916853517,6.437030916853517,6.437030916853517,-73.37681030597564,-73.37681030597564,-73.37681030597564,3.5615143511145617,3.5615143511145617,3.5615143511145617,0.0,0.0,0.0,57.9673895279568,4.8306157939964,False,False,False
2021-08-31 17:00:00,127.67393893910271,1200,0,20.552733206713413,112.70039650801525,127.67393893910271,127.67393893910271,-60.91657597235111,-60.91657597235111,-60.91657597235111,-64.47809032346059,-64.47809032346059,-64.47809032346059,-0.8278750123663254,-0.8278750123663254,-0.8278750123663254,6.834227456104262,6.834227456104262,6.834227456104262,-70.48444276719853,-70.48444276719853,-70.48444276719853,3.561514351109477,3.561514351109477,3.561514351109477,0.0,0.0,0.0,66.7573629667516,5.563113580562633,False,False,False
2021-09-02 17:00:00,127.2497588816257,1200,0,21.66998258450778,105.80818335646202,127.2497588816257,127.2497588816257,-63.63095851142099,-63.63095851142099,-63.63095851142099,-66.40525563920293,-66.40525563920293,-66.40525563920293,-5.080212459062895,-5.080212459062895,-5.080212459062895,8.00245257154763,8.00245257154763,8.00245257154763,-69.32749575168768,-69.32749575168768,-69.32749575168768,2.7742971277819555,2.7742971277819555,2.7742971277819555,0.0,0.0,0.0,63.6188003702047,5.301566697517059,False,False,False
2021-09-06 17:00:00,126.40512404373355,1200,0,31.69820481958347,114.72572082822322,126.40512404373355,126.40512404373355,-51.80978170641719,-51.80978170641719,-51.80978170641719,-55.22538088423029,-55.22538088423029,-55.22538088423029,7.676799881026813,7.676799881026813,7.676799881026813,6.5217272377231605,6.5217272377231605,6.5217272377231605,-69.42390800298026,-69.42390800298026,-69.42390800298026,3.415599177813091,3.415599177813091,3.415599177813091,0.0,0.0,0.0,74.59534233731637,6.216278528109697,False,False,False
2021-09-13 17:00:00,124.93891212426382,1200,0,26.38145467079882,110.89763993545712,124.93891212426382,124.93891212426382,-54.374931694481674,-54.374931694481674,-54.374931694481674,-57.790530872272925,-57.790530872272925,-57.790530872272925,-0.8278750123663254,-0.8278750123663254,-0.8278750123663254,6.676517065519407,6.676517065519407,6.676517065519407,-63.63917292542601,-63.63917292542601,-63.63917292542601,3.4155991777912473,3.4155991777912473,3.4155991777912473,0.0,0.0,0.0,70.56398042978215,5.880331702481845,False,False,False
2021-09-15 17:00:00,124.5227636457284,1200,0,35.1029890652703,119.12714652904255,124.5227636457284,124.5227636457284,-48.74110308044996,-48.74110308044996,-48.74110308044996,-54.85523153940614,-54.85523153940614,-54.85523153940614,1.2982937109819592,1.2982937109819592,1.2982937109819592,7.099998669867628,7.099998669867628,7.099998669867628,-63.25352392025573,-63.25352392025573,-63.25352392025573,6.114128458956181,6.114128458956181,6.114128458956181,0.0,0.0,0.0,75.78166056527844,6.315138380439871,False,False,False
2021-09-16 17:00:00,124.31514935209259,1200,0,28.024816864628207,109.12031628306502,124.31514935209259,124.31514935209259,-53.832630205168044,-53.832630205168044,-53.832630205168044,-56.60692733295254,-56.60692733295254,-56.60692733295254,-2.95404373571461,-2.95404373571461,-2.95404373571461,7.768807548458956,7.768807548458956,7.768807548458956,-61.42169114569689,-61.42169114569689,-61.42169114569689,2.7742971277845,2.7742971277845,2.7742971277845,0.0,0.0,0.0,70.48251914692455,5.873543262243712,False,False,False
2021-09-18 17:00:00,123.90083906437123,1200,0,16.83799006212104,100.49153327839855,123.90083906437123,123.90083906437123,-65.67540441211789,-65.67540441211789,-65.67540441211789,-61.8580298948162,-61.8580298948162,-61.8580298948162,-7.206381182411178,-7.206381182411178,-7.206381182411178,6.577217930706721,6.577217930706721,6.577217930706721,-61.22886664311174,-61.22886664311174,-61.22886664311174,-3.8173745173016873,-3.8173745173016873,-3.8173745173016873,0.0,0.0,0.0,58.22543465225334,4.852119554354445,False,False,False
2021-10-01 17:00:00,121.23750111865351,1200,0,7.180401175130014,93.9868847178132,121.23750111865351,121.23750111865351,-70.97754804314609,-70.97754804314609,-70.97754804314609,-66.52700894931655,-66.52700894931655,-66.52700894931655,-7.206381182411178,-7.206381182411178,-7.206381182411178,7.403737199882904,7.403737199882904,7.403737199882904,-66.72436496678829,-66.72436496678829,-66.72436496678829,-4.450539093829527,-4.450539093829527,-4.450539093829527,0.0,0.0,0.0,50.259953075507426,4.188329422958952,False,False,False
2021-10-03 17:00:00,120.83229566222981,1200,0,0.9284761486853522,84.78724917777916,120.83229566222981,120.83229566222981,-77.1856527037319,-77.1856527037319,-77.1856527037319,-69.58802719916747,-69.58802719916747,-69.58802719916747,-9.332549905759464,-9.332549905759464,-9.332549905759464,7.240185683720832,7.240185683720832,7.240185683720832,-67.49566297712884,-67.49566297712884,-67.49566297712884,-7.597625504564429,-7.597625504564429,-7.597625504564429,0.0,0.0,0.0,43.64664295849791,3.6372202465414922,False,False,False
2021-10-04 17:00:00,120.63014425976245,1200,0,14.513551368166127,100.95663822792235,120.63014425976245,120.63014425976245,-65.24120730904323,-65.24120730904323,-65.24120730904323,-68.65680648685043,-68.65680648685043,-68.65680648685043,-7.206381182411178,-7.206381182411178,-7.206381182411178,7.298596939493,7.298596939493,7.298596939493,-68.74902224393226,-68.74902224393226,-68.74902224393226,3.4155991778072035,3.4155991778072035,3.4155991778072035,0.0,0.0,0.0,55.38893695071921,4.615744745893268,False,False,False
2021-10-06 17:00:00,120.22674250508726,1200,0,15.505663717825067,99.16661785802339,120.22674250508726,120.22674250508726,-63.54483521558698,-63.54483521558698,-63.54483521558698,-69.65896367456503,-69.65896367456503,-69.65896367456503,-7.206381182411178,-7.206381182411178,-7.206381182411178,7.453386767289246,7.453386767289246,7.453386767289246,-69.90596925944311,-69.90596925944311,-69.90596925944311,6.114128458978064,6.114128458978064,6.114128458978064,0.0,0.0,0.0,56.68190728950028,4.723492274125023,False,False,False
2021-10-07 17:00:00,120.02549151212304,1200,0,17.307497053863283,102.841479613001,120.02549151212304,120.02549151212304,-59.47214643247263,-59.47214643247263,-59.47214643247263,-62.246443560278834,-62.246443560278834,-62.246443560278834,-0.8278750123663254,-0.8278750123663254,-0.8278750123663254,8.101751706360316,8.101751706360316,8.101751706360316,-69.52032025427283,-69.52032025427283,-69.52032025427283,2.774297127806204,2.774297127806204,2.774297127806204,0.0,0.0,0.0,60.55334507965041,5.046112089970867,False,False,False
2021-10-09 17:00:00,119.62388769241005,1200,0,5.704710323859793,89.40161167818866,119.62388769241005,119.62388769241005,-71.51073306336099,-71.51073306336099,-71.51073306336099,-67.69335854605323,-67.69335854605323,-67.69335854605323,-5.080212459062895,-5.080212459062895,-5.080212459062895,7.099998669867628,7.099998669867628,7.099998669867628,-69.71314475685797,-69.71314475685797,-69.71314475685797,-3.817374517307755,-3.817374517307755,-3.817374517307755,0.0,0.0,0.0,48.11315462904906,4.009429552420755,False,False,False
2021-10-11 17:00:00,119.22347928985721,1200,0,11.018211745175082,96.92419961938627,119.22347928985721,119.22347928985721,-67.4909163172415,-67.4909163172415,-67.4909163172415,-70.90651549505974,-70.90651549505974,-70.90651549505974,-7.206381182411178,-7.206381182411178,-7.206381182411178,7.555606464890541,7.555606464890541,7.555606464890541,-71.2557407775391,-71.2557407775391,-71.2557407775391,3.4155991778182346,3.4155991778182346,3.4155991778182346,0.0,0.0,0.0,51.73256297261571,4.311046914384643,False,False,False
2021-10-13 17:00:00,118.82426373827012,1200,0,13.668668582184424,93.74139792324968,118.82426373827012,118.82426373827012,-65.51987660461872,-65.51987660461872,-65.51987660461872,-71.63400506357118,-71.63400506357118,-71.63400506357118,-7.206381182411178,-7.206381182411178,-7.206381182411178,7.599414906719668,7.599414906719668,7.599414906719668,-72.02703878787968,-72.02703878787968,-72.02703878787968,6.114128458952463,6.114128458952463,6.114128458952463,0.0,0.0,0.0,53.3043871336514,4.442032261137617,False,False,False
2021-10-23 17:00:00,116.8459888413927,1200,0,-8.990433881414475,77.18312148054598,116.8459888413927,116.8459888413927,-82.82452935671624,-82.82452935671624,-82.82452935671624,-79.00715483941634,-79.00715483941634,-79.00715483941634,-9.332549905759464,-9.332549905759464,-9.332549905759464,7.076634167558761,7.076634167558761,7.076634167558761,-76.75123910121563,-76.75123910121563,-76.75123910121563,-3.817374517299897,-3.817374517299897,-3.817374517299897,0.0,0.0,0.0,34.021459484676456,2.835121623723038,False,False,False
2021-10-24 17:00:00,116.64978562209423,1200,0,-4.676339415672723,80.46059433062767,116.64978562209423,116.64978562209423,-79.52809127112447,-79.52809127112447,-79.52809127112447,-71.9304657665516,-71.9304657665516,-71.9304657665516,-2.95404373571461,-2.95404373571461,-2.95404373571461,7.292755813915784,7.292755813915784,7.292755813915784,-76.26917784475278,-76.26917784475278,-76.26917784475278,-7.597625504572856,-7.597625504572856,-7.597625504572856,0.0,0.0,0.0,37.12169435096976,3.09347452924748,False,False,False
2021-10-30 17:00:00,115.47872979261335,1200,0,-6.419748214031482,76.53812752495442,115.47872979261335,115.47872979261335,-80.96342359573332,-80.96342359573332,-80.96342359573332,-77.1460490784344,-77.1460490784344,-77.1460490784344,-9.332549905759464,-9.332549905759464,-9.332549905759464,6.913082651396689,6.913082651396689,6.913082651396689,-74.72658182407164,-74.72658182407164,-74.72658182407164,-3.8173745172989,-3.8173745172989,-3.8173745172989,0.0,0.0,0.0,34.51530619688003,2.8762755164066696,False,False,False
2021-11-16 17:00:00,112.21761373185065,1200,0,8.177251775715295,90.93414052318754,112.21761373185065,112.21761373185065,-61.815658000145504,-61.815658000145504,-61.815658000145504,-65.37717235125673,-65.37717235125673,-65.37717235125673,-9.332549905759464,-9.332549905759464,-9.332549905759464,4.798595192444194,4.798595192444194,4.798595192444194,-60.843217637941464,-60.843217637941464,-60.843217637941464,3.561514351111222,3.561514351111222,3.561514351111222,0.0,0.0,0.0,50.401955731705144,4.200162977642095,False,False,False
2021-11-17 17:00:00,112.028378479391,1200,0,20.890698732654634,107.13932499018716,112.028378479391,112.028378479391,-46.37472746319079,-46.37472746319079,-46.37472746319079,-52.48885592214877,-52.48885592214877,-52.48885592214877,-5.080212459062895,-5.080212459062895,-5.080212459062895,5.43235731757222,5.43235731757222,5.43235731757222,-52.8410007806581,-52.8410007806581,-52.8410007806581,6.114128458957982,6.114128458957982,6.114128458957982,0.0,0.0,0.0,65.6536510162002,5.471137584683349,False,False,False
2021-11-19 17:00:00,111.65076656007261,1200,0,20.021382749844207,104.57209692714929,111.65076656007261,111.65076656007261,-52.864133176019294,-52.864133176019294,-52.864133176019294,-48.41359408220689,-48.41359408220689,-48.41359408220689,-2.95404373571461,-2.95404373571461,-2.95404373571461,4.296258392803544,4.296258392803544,4.296258392803544,-49.75580873929583,-49.75580873929583,-49.75580873929583,-4.4505390938124,-4.4505390938124,-4.4505390938124,0.0,0.0,0.0,58.78663338405332,4.898886115337777,False,False,False
2021-11-23 17:00:00,110.898968031639,1200,0,39.666489783937365,127.69890160043818,110.898968031639,110.898968031639,-27.26367040837329,-27.26367040837329,-27.26367040837329,-30.82518475949596,-30.82518475949596,-30.82518475949596,5.550631157678529,5.550631157678529,5.550631157678529,2.7746451799385574,2.7746451799385574,2.7746451799385574,-39.15046109711305,-39.15046109711305,-39.15046109711305,3.561514351122681,3.561514351122681,3.561514351122681,0.0,0.0,0.0,83.63529762326571,6.969608135272143,False,False,False
2021-12-01 17:00:00,109.40899995205234,1200,0,58.16542119492907,139.16494753240553,109.40899995205234,109.40899995205234,-9.670914481990062,-9.670914481990062,-9.670914481990062,-15.785042940956052,-15.785042940956052,-15.785042940956052,7.676799881026813,7.676799881026813,7.676799881026813,1.130368329952017,1.130368329952017,1.130368329952017,-24.592211151934883,-24.592211151934883,-24.592211151934883,6.1141284589659906,6.1141284589659906,6.1141284589659906,0.0,0.0,0.0,99.73808547006227,8.311507122505189,False,False,False
2021-12-02 17:00:00,109.22402536782027,1200,0,61.867769411337065,147.60090243076755,109.22402536782027,109.22402536782027,-3.5924928471348037,-3.5924928471348037,-3.5924928471348037,-6.36678997492936,-6.36678997492936,-6.36678997492936,5.550631157678529,5.550631157678529,5.550631157678529,5.925932428847044,5.925932428847044,5.925932428847044,-17.843353561454933,-17.843353561454933,-17.843353561454933,2.774297127794556,2.774297127794556,2.774297127794556,0.0,0.0,0.0,105.63153252068547,8.802627710057122,False,False,False
2021-12-08 17:00:00,108.120077308443,1200,0,59.40034645033068,140.615283593957,108.120077308443,108.120077308443,-6.52853233012306,-6.52853233012306,-6.52853233012306,-12.64266078906345,-12.64266078906345,-12.64266078906345,-5.080212459062895,-5.080212459062895,-5.080212459062895,0.7360923534898801,0.7360923534898801,0.7360923534898801,-8.298540683490435,-8.298540683490435,-8.298540683490435,6.11412845894039,6.11412845894039,6.11412845894039,0.0,0.0,0.0,101.59154497831994,8.465962081526662,False,False,False
2021-12-09 17:00:00,107.9370661954879,1200,0,85.09623707271103,169.9633336152605,107.9370661954879,107.9370661954879,17.46787091150538,17.46787091150538,17.46787091150538,14.693573783691665,14.693573783691665,14.693573783691665,9.802968604375097,9.802968604375097,9.802968604375097,5.476165759401346,5.476165759401346,5.476165759401346,-0.58556058008478,-0.58556058008478,-0.58556058008478,2.7742971278137154,2.7742971278137154,2.7742971278137154,0.0,0.0,0.0,125.40493710699329,10.450411425582775,False,False,False
2021-12-11 17:00:00,107.57188126404877,1200,0,68.5817505444805,152.6348303417112,107.57188126404877,107.57188126404877,1.4433896595314613,1.4433896595314613,1.4433896595314613,5.260764176836628,5.260764176836628,5.260764176836628,5.550631157678529,5.550631157678529,5.550631157678529,-1.439726924023393,-1.439726924023393,-1.439726924023393,1.1498599431814922,1.1498599431814922,1.1498599431814922,-3.8173745173051663,-3.8173745173051663,-3.8173745173051663,0.0,0.0,0.0,109.01527092358023,9.084605910298354,False,False,False
2021-12-12 17:00:00,107.38970680055564,1200,0,81.62047409527989,165.87893715228006,107.38970680055564,107.38970680055564,16.306703609809517,16.306703609809517,16.306703609809517,23.904329114377248,23.904329114377248,23.904329114377248,14.055306051071664,14.055306051071664,14.055306051071664,4.0713750580806956,4.0713750580806956,4.0713750580806956,5.777648005224886,5.777648005224886,5.777648005224886,-7.5976255045677314,-7.5976255045677314,-7.5976255045677314,0.0,0.0,0.0,123.69641041036516,10.308034200863764,False,False,False
2021-12-16 17:00:00,106.6637881039332,1200,0,81.0347463713244,169.1062120041579,106.6637881039332,106.6637881039332,19.846434955704495,19.846434955704495,19.846434955704495,17.07213782788951,17.07213782788951,17.07213782788951,1.2982937109819592,1.2982937109819592,1.2982937109819592,4.500697788006134,4.500697788006134,4.500697788006134,11.273146328901415,11.273146328901415,11.273146328901415,2.7742971278149873,2.7742971278149873,2.7742971278149873,0.0,0.0,0.0,126.5102230596377,10.542518588303142,False,False,False
2021-12-18 17:00:00,106.30249173626417,1200,0,71.20112552573006,159.64683561196154,106.30249173626417,106.30249173626417,9.24177236168746,9.24177236168746,9.24177236168746,13.05914687899163,13.05914687899163,13.05914687899163,7.676799881026813,7.676799881026813,7.676799881026813,-5.505150325766314,-5.505150325766314,-5.505150325766314,10.887497323731132,10.887497323731132,10.887497323731132,-3.817374517304171,-3.817374517304171,-3.817374517304171,0.0,0.0,0.0,115.54426409795164,9.628688674829302,False,False,False
2021-12-19 17:00:00,106.1222581693297,1200,0,80.38184912274953,166.5808028836423,106.1222581693297,106.1222581693297,16.055678473877634,16.055678473877634,16.055678473877634,23.653303978442523,23.653303978442523,23.653303978442523,16.181474774419954,16.181474774419954,16.181474774419954,-7.079333668826252,-7.079333668826252,-7.079333668826252,14.551162872848819,14.551162872848819,14.551162872848819,-7.597625504564884,-7.597625504564884,-7.597625504564884,0.0,0.0,0.0,122.17793664320733,10.181494720267278,False,False,False
2021-12-21 17:00:00,105.76261865778298,1200,0,90.55486505623831,175.40819471131286,105.76261865778298,105.76261865778298,27.153552882778744,27.153552882778744,27.153552882778744,23.59203853166008,23.59203853166008,23.59203853166008,18.307643497768236,18.307643497768236,18.307643497768236,-9.459592341542114,-9.459592341542114,-9.459592341542114,14.743987375433958,14.743987375433958,14.743987375433958,3.561514351118659,3.561514351118659,3.561514351118659,0.0,0.0,0.0,132.91617154056172,11.076347628380145,False,False,False
2021-12-22 17:00:00,105.5832120686741,1200,0,89.8899432824433,173.45693231110877,105.5832120686741,105.5832120686741,26.963605589904585,26.963605589904585,26.963605589904585,20.84947713093645,20.84947713093645,20.84947713093645,5.550631157678529,5.550631157678529,5.550631157678529,-7.350946008166835,-7.350946008166835,-7.350946008166835,22.649791981424755,22.649791981424755,22.649791981424755,6.114128458968135,6.114128458968135,6.114128458968135,0.0,0.0,0.0,132.54681765857868,11.04556813821489,False,False,False
2021-12-26 17:00:00,104.86833263913825,1200,0,79.6144648232089,165.0659569145343,104.86833263913825,104.86833263913825,17.276590864189412,17.276590864189412,17.276590864189412,24.87421636875091,24.87421636875091,24.87421636875091,22.559980944464805,22.559980944464805,22.559980944464805,-29.301895927347726,-29.301895927347726,-29.301895927347726,31.61613135163383,31.61613135163383,31.61613135163383,-7.5976255045614955,-7.5976255045614955,-7.5976255045614955,0.0,0.0,0.0,122.14492350332766,10.178743625277304,False,False,False
2022-01-02 17:00:00,103.62781971096705,1200,0,60.03114158732905,145.99893805249533,103.62781971096705,103.62781971096705,-0.21965173937558946,-0.21965173937558946,-0.21965173937558946,7.377973765182528,7.377973765182528,7.377973765182528,37.44316200790281,37.44316200790281,37.44316200790281,-105.93454293764405,-105.93454293764405,-105.93454293764405,75.86935469492377,75.86935469492377,75.86935469492377,-7.59762550455811,-7.59762550455811,-7.59762550455811,0.0,0.0,0.0,103.40816797159145,8.617347330965956,False,False,False
2022-01-03 17:00:00,103.45169204586936,1200,0,66.51339588653076,156.94534006374107,103.45169204586936,103.45169204586936,5.656969865147676,5.656969865147676,5.656969865147676,2.2413706873313584,2.2413706873313584,2.2413706873313584,20.43381222111652,20.43381222111652,20.43381222111652,-112.66936072817508,-112.66936072817508,-112.66936072817508,94.47691919438992,94.47691919438992,94.47691919438992,3.415599177816315,3.415599177816315,3.415599177816315,0.0,0.0,0.0,109.10866191101704,9.092388492584753,False,False,False
2022-01-05 17:00:00,103.10024984883925,1200,0,177.81254174724572,260.2587560087924,103.10024984883925,103.10024984883925,114.52699420803921,114.52699420803921,114.52699420803921,108.41286574905554,108.41286574905554,108.41286574905554,26.812318391161373,26.812318391161373,26.812318391161373,-22.035535709289974,-22.035535709289974,-22.035535709289974,103.63608306718413,103.63608306718413,103.63608306718413,6.114128458983694,6.114128458983694,6.114128458983694,0.0,0.0,0.0,217.62724405687845,18.13560367140654,False,False,False
2022-01-06 17:00:00,102.92493467521004,1200,0,169.66522793973334,253.35236934373586,102.92493467521004,102.92493467521004,107.49601413159048,107.49601413159048,107.49601413159048,104.72171700377366,104.72171700377366,104.72171700377366,5.550631157678529,5.550631157678529,5.550631157678529,-30.7855418239608,-30.7855418239608,-30.7855418239608,129.95662767005592,129.95662767005592,129.95662767005592,2.7742971278168347,2.7742971278168347,2.7742971278168347,0.0,0.0,0.0,210.42094880680054,17.53507906723338,False,False,False
2022-01-10 17:00:00,102.22637263478892,1200,0,181.77680829890767,263.3802983922178,102.22637263478892,102.22637263478892,119.34980967763222,119.34980967763222,119.34980967763222,115.93421049983775,115.93421049983775,115.93421049983775,14.055306051071664,14.055306051071664,14.055306051071664,-46.106814213000575,-46.106814213000575,-46.106814213000575,147.98571866176667,147.98571866176667,147.98571866176667,3.415599177794471,3.415599177794471,3.415599177794471,0.0,0.0,0.0,221.57618231242114,18.46468185936843,False,False,False
2022-01-12 17:00:00,101.87870630784037,1200,0,224.80654991178307,309.0137337443699,101.87870630784037,101.87870630784037,162.4305390872205,162.4305390872205,162.4305390872205,156.31641062826242,156.31641062826242,156.31641062826242,50.200174347992515,50.200174347992515,50.200174347992515,-99.23477190057633,-99.23477190057633,-99.23477190057633,205.35100818084624,205.35100818084624,205.35100818084624,6.114128458958095,6.114128458958095,6.114128458958095,0.0,0.0,0.0,264.3092453950609,22.025770449588407,False,False,False
2022-01-14 17:00:00,101.53211301653944,1200,0,165.81059239043685,249.5639286158574,101.53211301653944,101.53211301653944,107.78678373366994,107.78678373366994,107.78678373366994,112.23732282750458,112.23732282750458,112.23732282750458,20.43381222111652,20.43381222111652,20.43381222111652,-124.63490647310378,-124.63490647310378,-124.63490647310378,216.43841707949184,216.43841707949184,216.43841707949184,-4.450539093834659,-4.450539093834659,-4.450539093834659,0.0,0.0,0.0,209.31889675020938,17.44324139585078,False,False,False
2022-01-15 17:00:00,101.35921795651437,1200,0,193.9087995424669,278.1437748766604,101.35921795651437,101.35921795651437,134.10557714600463,134.10557714600463,134.10557714600463,137.922951663308,137.922951663308,137.922951663308,18.307643497768236,18.307643497768236,18.307643497768236,-111.47777111042284,-111.47777111042284,-111.47777111042284,231.0930792759626,231.0930792759626,231.0930792759626,-3.817374517303376,-3.817374517303376,-3.817374517303376,0.0,0.0,0.0,235.46479510251902,19.622066258543253,False,False,False
2022-01-19 17:00:00,100.67030746509059,1200,0,268.35788254918424,350.9484542213106,100.67030746509059,100.67030746509059,210.51700283234482,210.51700283234482,210.51700283234482,204.40287437337284,204.40287437337284,204.40287437337284,20.43381222111652,20.43381222111652,20.43381222111652,-69.78089617746042,-69.78089617746042,-69.78089617746042,253.74995832971675,253.74995832971675,253.74995832971675,6.114128458971967,6.114128458971967,6.114128458971967,0.0,0.0,0.0,311.1873102974354,25.932275858119613,False,False,False
2022-01-21 17:00:00,100.3274495774377,1200,0,239.04981755246502,320.43091860893094,100.3274495774377,100.3274495774377,177.93041027191074,177.93041027191074,177.93041027191074,182.38094936573262,182.38094936573262,182.38094936573262,33.19082456120623,33.19082456120623,33.19082456120623,-102.05311499158347,-102.05311499158347,-102.05311499158347,251.24323979610986,251.24323979610986,251.24323979610986,-4.4505390938218845,-4.4505390938218845,-4.4505390938218845,0.0,0.0,0.0,278.25785984934845,23.188154987445706,False,False,False
2022-01-22 17:00:00,100.15641885083416,1200,0,212.00698732426784,303.56255916949203,100.15641885083416,100.15641885083416,154.90988802411624,154.90988802411624,154.90988802411624,158.7272625414186,158.7272625414186,158.7272625414186,24.68614966781309,24.68614966781309,24.68614966781309,-100.32998294630448,-100.32998294630448,-100.32998294630448,234.37109581991,234.37109581991,234.37109581991,-3.817374517302379,-3.817374517302379,-3.817374517302379,0.0,0.0,0.0,255.06630687495039,21.255525572912532,False,False,False
2022-01-24 17:00:00,99.81515222962183,1200,0,212.7083770144837,298.74080225218114,99.81515222962183,99.81515222962183,154.39028144304368,154.39028144304368,154.39028144304368,150.9746822652443,150.9746822652443,150.9746822652443,7.676799881026813,7.676799881026813,7.676799881026813,-87.02389888140455,-87.02389888140455,-87.02389888140455,230.321781265622,230.321781265622,230.321781265622,3.4155991777993977,3.4155991777993977,3.4155991777993977,0.0,0.0,0.0,254.2054336726655,21.18378613938879,False,False,False
2022-01-25 17:00:00,99.64491569425937,1200,0,220.33607662157354,303.4377962169706,99.64491569425937,99.64491569425937,163.12113170075014,163.12113170075014,163.12113170075014,159.55961734963637,159.55961734963637,159.55961734963637,16.181474774419954,16.181474774419954,16.181474774419954,-82.60508738224,-82.60508738224,-82.60508738224,225.9832299574564,225.9832299574564,225.9832299574564,3.5615143511138023,3.5615143511138023,3.5615143511138023,0.0,0.0,0.0,262.76604739500954,21.897170616250794,False,False,False
2022-01-27 17:00:00,99.30523457271937,1200,0,293.8779727613301,381.59789782426225,99.30523457271937,99.30523457271937,237.66965827945566,237.66965827945566,237.66965827945566,234.89536115165484,234.89536115165484,234.89536115165484,26.812318391161373,26.812318391161373,26.812318391161373,-17.41812594050006,-17.41812594050006,-17.41812594050006,225.50116870099353,225.50116870099353,225.50116870099353,2.7742971278007964,2.7742971278007964,2.7742971278007964,0.0,0.0,0.0,336.974892852175,28.081241071014585,False,False,False
2022-01-31 17:00:00,98.62903116412082,1200,0,214.29988323179995,298.50721669593423,98.62903116412082,98.62903116412082,160.65930583211448,160.65930583211448,160.65930583211448,157.24370665430408,157.24370665430408,157.24370665430408,18.307643497768236,18.307643497768236,18.307643497768236,-53.88135235627619,-53.88135235627619,-53.88135235627619,192.817415512812,192.817415512812,192.817415512812,3.4155991778104275,3.4155991778104275,3.4155991778104275,0.0,0.0,0.0,259.28833699623533,21.607361416352944,False,False,False
2022-02-01 17:00:00,98.46063653631153,1200,0,215.05487578320998,298.6904950774277,98.46063653631153,98.46063653631153,159.25543866193286,159.25543866193286,159.25543866193286,155.6939243108233,155.6939243108233,155.6939243108233,14.055306051071664,14.055306051071664,14.055306051071664,-45.77971118067643,-45.77971118067643,-45.77971118067643,187.41832944042807,187.41832944042807,187.41832944042807,3.5615143511095533,3.5615143511095533,3.5615143511095533,0.0,0.0,0.0,257.71607519824437,21.4763395998537,False,False,False
2022-02-03 17:00:00,98.12463251182366,1200,0,251.8676124661184,340.6869794538336,98.12463251182366,98.12463251182366,197.41194966822633,197.41194966822633,197.41194966822633,194.6376525404044,194.6376525404044,194.6376525404044,11.929137327723382,11.929137327723382,11.929137327723382,-7.409357263939004,-7.409357263939004,-7.409357263939004,190.11787247662002,190.11787247662002,190.11787247662002,2.774297127821925,2.774297127821925,2.774297127821925,0.0,0.0,0.0,295.53658218005,24.628048515004167,False,False,False
2022-02-13 17:00:00,96.46023398189274,1200,0,127.51806265971076,209.16004607857383,96.46023398189274,96.46023398189274,71.68514514721257,71.68514514721257,71.68514514721257,79.28277065178672,79.28277065178672,79.28277065178672,1.2982937109819592,1.2982937109819592,1.2982937109819592,-16.106793248414878,-16.106793248414878,-16.106793248414878,94.09127018921964,94.09127018921964,94.09127018921964,-7.5976255045741485,-7.5976255045741485,-7.5976255045741485,0.0,0.0,0.0,168.14537912910532,14.012114927425442,False,False,False
2022-02-20 17:00:00,95.3105262618048,1200,0,73.27560660940082,155.94932542450113,95.3105262618048,95.3105262618048,19.250596089931904,19.250596089931904,19.250596089931904,26.848221594502935,26.848221594502935,26.848221594502935,5.550631157678529,5.550631157678529,5.550631157678529,-9.45083065317629,-9.45083065317629,-9.45083065317629,30.748421090000697,30.748421090000697,30.748421090000697,-7.597625504571033,-7.597625504571033,-7.597625504571033,0.0,0.0,0.0,114.5611223517367,9.54676019597806,False,False,False
2022-02-22 17:00:00,94.98434525917692,1200,0,66.50108601590607,153.61348383432167,94.98434525917692,94.98434525917692,14.259862093302074,14.259862093302074,14.259862093302074,10.698347742192295,10.698347742192295,10.698347742192295,-7.206381182411178,-7.206381182411178,-7.206381182411178,-6.866132585257838,-6.866132585257838,-6.866132585257838,24.770861509861312,24.770861509861312,24.770861509861312,3.5615143511097807,3.5615143511097807,3.5615143511097807,0.0,0.0,0.0,109.244207352479,9.103683946039915,False,False,False
