ds,yhat,yhat_lower,yhat_upper,pct_occ,over70,over80,over85
2022-04-15 17:00:00,52.693927271048615,8.95238665399962,94.38618637180986,4.391160605920718,False,False,False
2022-04-17 17:00:00,55.4674788227016,13.955586618632957,98.38794174664316,4.622289901891801,False,False,False
2022-04-21 17:00:00,88.1968929009141,47.53189027941008,127.22354750905158,7.3497410750761745,False,False,False
2022-04-25 17:00:00,69.09405768085556,28.967447677127748,109.10994156899355,5.757838140071296,False,False,False
2022-04-26 17:00:00,76.77921235077466,33.103370156872586,118.83266810864514,6.398267695897888,False,False,False
2022-04-28 17:00:00,91.54335235977821,47.22305695124667,133.26867120745553,7.628612696648185,False,False,False
2022-05-02 17:00:00,77.35884570019557,34.948910500119574,119.61991065053253,6.446570475016297,False,False,False
2022-05-03 17:00:00,76.58624437370885,35.95387002483306,117.30574829994816,6.382187031142404,False,False,False
2022-05-07 17:00:00,65.26688196852182,18.875522886817254,103.70914844321915,5.438906830710151,False,False,False
2022-05-09 17:00:00,72.58987271583494,25.227805392097356,114.4539601185993,6.049156059652912,False,False,False
2022-05-15 17:00:00,46.79840061707294,6.507006348773618,88.45008274248671,3.899866718089412,False,False,False
2022-05-16 17:00:00,49.518338299561364,7.04757556066311,89.72376107061889,4.126528191630114,False,False,False
2022-05-22 17:00:00,32.841592805014876,-4.6523748896527986,76.2037827519505,2.7367994004179064,False,False,False
2022-05-29 17:00:00,25.349685853086974,-18.09835770658059,68.63539988153883,2.112473821090581,False,False,False
2022-06-08 17:00:00,20.426695974694127,-20.665725334670377,66.24249045241251,1.7022246645578438,False,False,False
2022-06-09 17:00:00,19.870796919284068,-23.249982643613144,62.31996205474252,1.6558997432736724,False,False,False
2022-06-11 17:00:00,9.510025528901778,-33.46783663020517,50.16777771921893,0.7925021274084815,False,False,False
2022-06-13 17:00:00,7.88294712722697,-33.357366714030896,46.51291308578304,0.6569122606022475,False,False,False
2022-06-18 17:00:00,7.108342649676445,-37.37447914926689,51.64331318565199,0.5923618874730371,False,False,False
2022-06-22 17:00:00,26.443995140392083,-16.383123497329,70.08581143039518,2.20366626169934,False,False,False
2022-07-03 17:00:00,21.124981082645213,-20.71986032887262,62.607135478551406,1.7604150902204345,False,False,False
2022-07-14 17:00:00,113.69817249788531,72.69454814581913,156.2403208987614,9.47484770815711,False,False,False
2022-07-29 17:00:00,87.19810098538767,44.24951636977946,130.7869884894671,7.266508415448972,False,False,False
2022-07-31 17:00:00,79.36801360684133,37.994551850010005,122.21509613808233,6.614001133903444,False,False,False
2022-08-13 17:00:00,53.44186352017658,13.213718006154036,98.30387509980928,4.453488626681382,False,False,False
2022-08-26 17:00:00,22.36812473975459,-19.589999051778875,62.90886376265463,1.8640103949795495,False,False,False
2022-08-28 17:00:00,18.284218307190066,-25.115859862515723,60.1184041703997,1.5236848589325054,False,False,False
2022-08-29 17:00:00,25.450720759351924,-15.44758724495398,65.25597004976014,2.1208933966126606,False,False,False
